id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,name,age,income,occupation,insurance,Occupation_Type
88615,0.005,32862,150030,0.0,0.0,0.0,99.89,8,A,Rural,11700,1,Jose Pearson,42,382756,Teacher,Starlite Basic,White Collar
56927,0.252,10595,54480,0.0,0.0,0.0,98.86,5,A,Rural,3300,1,Christopher Robinson,40,340056,Nurse,Starlite Basic,Other
775,0.025,23375,212860,0.0,0.0,0.0,99.58,10,B,Urban,1200,1,Maria Stephens,47,228189,Farmer,Starlite Basic,Blue Collar
67149,1.0,10227,102040,0.0,0.0,0.0,99.76,3,A,Rural,5400,1,Lauren Taylor,65,700834,Doctor,Starlite Basic,White Collar
43757,0.075,20089,87540,0.0,0.0,0.0,99.23,13,A,Urban,5400,1,Sandra Griffin,55,163881,Farmer,Starlite Basic,Blue Collar
70954,0.047,31766,120100,0.0,0.0,0.0,99.87,7,B,Urban,7500,1,John Arnold,42,211134,Teacher,Starlite Premium,White Collar
11290,0.003,31760,294720,0.0,0.0,0.0,99.56,9,B,Urban,7500,1,Jeffrey Schroeder,40,344072,Lawyer,Starlite Basic,Other
70053,0.03,21549,330140,0.0,0.0,1.0,99.5,16,A,Urban,11700,1,Jodi Smith,34,293003,Driver,Starlite Basic,Blue Collar
55583,0.944,24103,150080,0.0,1.0,1.0,98.62,11,A,Urban,9600,1,Jeffrey Page,41,207887,Nurse,Starlite Basic,Other
102850,0.027,23371,345040,0.0,0.0,0.0,99.89,5,A,Urban,22200,1,Caleb Brennan,51,224881,Driver,Starlite Basic,Blue Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Hailey Gregory,41,173183,Driver,Starlite Basic,Blue Collar
109612,0.0,8036,45120,0.0,0.0,0.0,,4,A,Urban,5400,1,Virginia Simpson,61,289362,Construction Worker,Starlite Premium,Blue Collar
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Todd Henry,41,131852,Shopkeeper,MaxBupa Silver,Other
51613,0.012,29212,48150,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Joseph Johnson,39,430218,Teacher,MaxBupa Gold,White Collar
15039,0.054,16799,225090,0.0,0.0,0.0,99.07,11,B,Rural,13800,1,Steven Mann,53,627775,Software Engineer,Starlite Premium,White Collar
25796,0.42,10962,133930,0.0,0.0,0.0,98.82,10,A,Rural,3300,1,Daniel Anderson,57,358821,Lawyer,MaxBupa Gold,Other
100803,0.009,35784,28550,1.0,0.0,0.0,98.44,10,A,Urban,5700,1,Greg Salazar,18,303718,Driver,MaxBupa Silver,Blue Collar
75042,0.161,31769,198150,0.0,0.0,0.0,99.28,16,A,Urban,13800,1,Gregory Miller,22,294799,Farmer,MaxBupa Gold,Blue Collar
96673,0.009,24463,154170,1.0,0.0,0.0,,6,A,Rural,9600,1,Calvin Bruce,22,373713,Software Engineer,Starlite Premium,White Collar
108658,1.0,29572,69140,0.0,0.0,0.0,,3,A,Rural,5400,1,Kyle Ford,49,324202,Nurse,Starlite Basic,Other
33,0.146,10596,66050,0.0,0.0,0.0,98.9,11,A,Urban,3300,1,Sonya Sanchez,35,394478,Software Engineer,Starlite Premium,White Collar
41009,0.082,21544,153560,1.0,0.0,0.0,99.13,14,A,Rural,9600,1,Sarah Roberts,39,672820,Software Engineer,MaxBupa Silver,White Collar
93707,0.681,14614,290810,0.0,0.0,0.0,99.61,9,B,Rural,9600,1,Betty Schmidt,19,335712,Lawyer,MaxBupa Silver,Other
3389,0.053,16805,195080,1.0,0.0,0.0,99.19,21,B,Urban,7500,1,Alexandria Flowers,25,677888,Doctor,MaxBupa Gold,White Collar
8574,0.067,31764,66150,0.0,0.0,0.0,99.21,20,A,Rural,1200,1,Andrew Brown,64,172270,Lawyer,Starlite Basic,Other
39122,0.02,10597,132130,0.0,0.0,0.0,99.4,9,D,Urban,3300,1,Troy Lowe,33,170772,Shopkeeper,MaxBupa Silver,Other
21584,0.01,31761,315080,0.0,0.0,0.0,99.89,11,A,Urban,13800,1,Amy Lawson,19,42070,Student,MaxBupa Silver,White Collar
56827,0.19,12050,180100,0.0,0.0,0.0,99.77,12,C,Urban,15900,1,Jeffrey Sutton,16,26651,Student,Starlite Premium,White Collar
25262,1.0,10595,78140,0.0,0.0,0.0,99.13,9,A,Urban,5400,1,Melissa Powers,30,362262,Shopkeeper,Starlite Basic,Other
46537,0.763,16802,127620,0.0,0.0,0.0,98.48,12,A,Rural,5400,1,Thomas Lewis,25,299322,Teacher,Starlite Premium,White Collar
46287,0.816,16799,198030,0.0,0.0,0.0,98.79,11,C,Rural,7500,1,Anna Wilson,30,345197,Teacher,MaxBupa Gold,White Collar
64603,0.008,16439,750140,0.0,0.0,0.0,99.26,13,B,Rural,28500,1,Mrs. Jane Allen DDS,23,352677,Teacher,Starlite Premium,White Collar
106552,0.01,32500,127550,0.0,0.0,0.0,99.72,12,A,Rural,5400,1,Jack Farmer,37,283770,Farmer,Starlite Basic,Blue Collar
101857,0.104,23737,236880,0.0,0.0,0.0,99.84,7,A,Urban,13800,1,Miranda Schwartz,48,318534,Software Engineer,Starlite Basic,White Collar
104387,0.031,10596,36050,0.0,0.0,0.0,96.3,15,A,Rural,5700,1,Teresa Dyer,47,166489,Driver,Starlite Basic,Blue Collar
112713,0.514,20454,114790,0.0,0.0,0.0,98.65,11,A,Urban,5700,1,James Welch,28,295961,Farmer,Starlite Premium,Blue Collar
14404,0.019,14979,900040,5.0,0.0,0.0,99.73,11,D,Urban,55800,1,Lori Brooks,42,392216,Shopkeeper,Starlite Basic,Other
2950,0.002,30308,203070,0.0,0.0,0.0,,8,A,Urban,13800,1,Jack Wong,16,127,Student,Starlite Basic,White Collar
48955,0.459,30667,127580,0.0,0.0,0.0,98.59,17,A,Rural,9600,0,Caleb Chavez,39,310088,Teacher,Starlite Premium,White Collar
25521,0.281,20086,142640,0.0,0.0,0.0,98.97,16,C,Urban,9600,1,Jessica Lucas,26,371383,Nurse,MaxBupa Gold,Other
95513,0.499,10597,156870,0.0,0.0,0.0,99.59,4,A,Urban,9600,1,Melissa Coleman,49,233515,Teacher,MaxBupa Gold,White Collar
52040,0.002,24464,90090,0.0,0.0,0.0,97.96,9,A,Urban,3300,1,Cindy Sparks,43,300169,Shopkeeper,MaxBupa Silver,Other
18370,0.055,33229,240110,0.0,0.0,0.0,99.87,7,B,Rural,9600,1,Noah Jacobson,23,268565,Nurse,MaxBupa Gold,Other
19795,0.176,16073,147040,1.0,0.0,0.0,98.68,16,A,Urban,5400,1,Daniel Mendez,59,243677,Construction Worker,Starlite Premium,Blue Collar
82068,1.0,10592,60040,0.0,1.0,0.0,99.89,2,D,Urban,1200,1,Jessica Mccullough,58,426871,Teacher,MaxBupa Gold,White Collar
69057,0.017,10598,107540,0.0,0.0,0.0,98.04,8,A,Urban,5400,1,Dustin Cummings,36,286132,Shopkeeper,Starlite Basic,Other
103812,0.957,10590,33030,0.0,0.0,1.0,99.11,8,C,Rural,5700,1,Laura Harris,38,567189,Software Engineer,Starlite Basic,White Collar
2373,0.097,24466,273030,1.0,0.0,0.0,99.07,15,A,Urban,11700,1,Kelly Aguirre,22,172802,Construction Worker,Starlite Basic,Blue Collar
12692,0.059,32864,105030,0.0,0.0,0.0,99.89,6,A,Urban,7500,1,Elizabeth Reed,43,315216,Lawyer,Starlite Basic,Other
41866,0.028,24461,170760,0.0,0.0,0.0,99.77,12,A,Urban,18000,1,Kimberly Green,18,21959,Student,Starlite Basic,White Collar
20240,0.553,10227,127560,0.0,0.0,0.0,99.43,5,B,Urban,5400,1,Adam Stokes,45,190604,Farmer,Starlite Basic,Blue Collar
33963,0.0,24462,952620,0.0,0.0,0.0,,6,A,Urban,43200,1,Ashley Bolton,27,246047,Lawyer,Starlite Basic,Other
99991,0.009,16434,63040,0.0,0.0,0.0,97.97,8,C,Rural,5400,1,Jennifer Duncan,28,223811,Driver,Starlite Basic,Blue Collar
14387,0.0,30674,71570,0.0,0.0,0.0,,3,A,Urban,5700,1,Suzanne Bailey,26,206520,Farmer,Starlite Basic,Blue Collar
54050,1.0,13518,66030,0.0,0.0,0.0,97.66,7,B,Rural,5400,1,Jessica Mcmillan,54,283840,Farmer,Starlite Basic,Blue Collar
8574,0.067,31764,66150,0.0,0.0,0.0,99.21,20,A,Rural,1200,1,David Jordan,48,626886,Doctor,MaxBupa Gold,White Collar
79226,0.682,10965,172540,2.0,0.0,0.0,99.56,12,A,Rural,9600,1,Christopher Yu,42,521556,Software Engineer,MaxBupa Silver,White Collar
112714,0.182,12786,144060,2.0,0.0,0.0,99.53,14,C,Rural,7500,1,Nicholas Spears,59,348121,Teacher,Starlite Basic,White Collar
75507,0.011,33230,212540,0.0,0.0,0.0,,5,A,Urban,20100,1,Melissa Hill,26,331200,Nurse,Starlite Premium,Other
101585,0.058,16795,129030,0.0,0.0,0.0,99.02,12,B,Urban,7500,1,Laura Wright,63,298923,Nurse,Starlite Basic,Other
80361,0.0,31765,60140,0.0,0.0,0.0,,5,A,Urban,5700,1,Andrew Cline,33,718922,Doctor,Starlite Basic,White Collar
26878,0.179,24461,405050,0.0,0.0,0.0,98.83,14,A,Urban,20100,1,Amy Orozco,59,276498,Construction Worker,MaxBupa Gold,Blue Collar
68309,0.104,31762,84150,0.0,0.0,0.0,99.72,14,A,Urban,3300,1,James Carter,63,288040,Farmer,Starlite Basic,Blue Collar
31047,0.797,21546,270130,0.0,0.0,0.0,99.85,6,A,Urban,15900,1,Jessica Weaver,29,213189,Teacher,MaxBupa Silver,White Collar
41204,0.883,20086,141150,0.0,0.0,0.0,98.77,14,A,Urban,7500,1,Kristen Patton,43,324773,Teacher,MaxBupa Silver,White Collar
102763,0.062,29207,169800,0.0,0.0,0.0,99.86,6,A,Urban,15900,1,Mark Campbell,58,390862,Software Engineer,Starlite Basic,White Collar
70562,0.051,30670,132060,0.0,0.0,0.0,99.55,8,A,Urban,5400,1,William Thompson,47,164085,Farmer,Starlite Basic,Blue Collar
51872,0.006,30665,102110,0.0,0.0,0.0,99.89,12,B,Rural,1200,1,Kevin Dunn,25,393688,Shopkeeper,Starlite Premium,Other
4233,0.016,31760,60030,0.0,0.0,0.0,98.92,12,A,Urban,5400,1,Tommy Jennings,49,222894,Farmer,Starlite Basic,Blue Collar
20725,0.169,27019,180100,0.0,0.0,0.0,99.15,12,B,Urban,11700,1,James Glover,46,255633,Shopkeeper,MaxBupa Gold,Other
91284,1.0,13147,330060,0.0,0.0,0.0,99.19,7,D,Rural,18000,0,Mr. Gary Matthews,56,261241,Nurse,MaxBupa Gold,Other
93039,0.652,16798,142630,0.0,0.0,0.0,99.22,13,A,Rural,1200,1,Robert Reed,53,547911,Software Engineer,MaxBupa Gold,White Collar
79957,0.043,10595,165090,0.0,0.0,0.0,99.86,12,A,Rural,15900,1,Erica Lee,21,233149,Shopkeeper,Starlite Premium,Other
68307,0.0,14978,600030,0.0,0.0,0.0,99.36,12,D,Urban,32700,1,Taylor Ruiz,48,443953,Software Engineer,Starlite Basic,White Collar
97490,0.019,14609,89320,0.0,0.0,0.0,99.39,7,A,Urban,5700,1,Dustin Hubbard,47,374002,Software Engineer,Starlite Premium,White Collar
55528,1.0,10961,120120,0.0,0.0,0.0,99.35,5,A,Rural,5700,1,Lindsey Davis,43,335090,Software Engineer,MaxBupa Silver,White Collar
43786,0.055,24468,207090,1.0,0.0,0.0,99.31,19,B,Urban,1200,1,Diane Williams,33,414678,Software Engineer,Starlite Basic,White Collar
19358,0.04,29580,117120,0.0,0.0,0.0,99.88,6,A,Urban,9600,1,Vicki Leonard,29,378776,Teacher,MaxBupa Gold,White Collar
713,0.021,24466,247640,0.0,0.0,0.0,99.88,14,A,Rural,18000,1,April Mcdonald,38,699514,Software Engineer,Starlite Premium,White Collar
5479,1.0,10598,90030,0.0,0.0,0.0,99.84,4,D,Rural,5400,0,Latasha Nichols,23,23655,Student,Starlite Basic,White Collar
36240,0.476,20089,412620,0.0,0.0,0.0,99.3,14,A,Urban,26400,1,Jermaine Mejia,28,600385,Software Engineer,Starlite Premium,White Collar
36581,0.0,32859,128770,0.0,0.0,0.0,99.39,15,A,Urban,9600,1,Jerome Carter,36,515047,Software Engineer,Starlite Basic,White Collar
100294,0.006,32133,96150,0.0,0.0,0.0,99.89,10,A,Urban,3300,1,Eric Sanders,36,220992,Construction Worker,MaxBupa Gold,Blue Collar
35557,0.0,10227,168370,1.0,0.0,0.0,99.7,7,A,Rural,3300,1,Cathy Woodward,62,182352,Nurse,Starlite Basic,Other
29298,0.974,24465,300120,0.0,0.0,0.0,99.55,10,A,Rural,11700,1,Lynn Cobb,18,229764,Driver,Starlite Basic,Blue Collar
74872,0.775,23739,255130,0.0,0.0,0.0,98.52,12,C,Urban,13800,1,John Hernandez,34,113749,Lawyer,Starlite Premium,Other
5810,0.403,11685,82380,0.0,0.0,0.0,97.85,13,C,Urban,1200,1,Dr. Jeffrey Herrera,39,285807,Teacher,MaxBupa Gold,White Collar
29074,0.175,14976,130070,0.0,0.0,0.0,99.82,8,B,Rural,9600,1,Dr. John Thompson,33,146915,Farmer,MaxBupa Silver,Blue Collar
45222,0.33,20451,238300,0.0,0.0,0.0,98.97,30,B,Urban,15900,1,Rebecca Sandoval,39,114995,Farmer,Starlite Basic,Blue Collar
8591,0.0,21913,315040,0.0,0.0,0.0,99.64,11,A,Rural,5400,1,Brittany Nichols,24,490493,Software Engineer,MaxBupa Gold,White Collar
71583,0.913,16803,120080,3.0,0.0,1.0,98.41,12,A,Rural,5400,0,Brandon Graves,24,166455,Construction Worker,Starlite Basic,Blue Collar
80869,0.001,33230,105050,0.0,0.0,0.0,,7,B,Rural,3300,1,Brian Chapman,41,230310,Teacher,MaxBupa Gold,White Collar
98911,0.036,33220,243080,0.0,0.0,0.0,99.88,8,A,Urban,13800,1,Jessica Davis,24,122942,Shopkeeper,Starlite Premium,Other
61955,0.068,26295,81150,0.0,0.0,0.0,99.64,12,B,Urban,3300,1,Hannah Miller,45,136011,Farmer,Starlite Basic,Blue Collar
38914,0.02,21915,210050,0.0,0.0,0.0,99.89,7,A,Urban,15900,1,Mark Holden,25,914352,Doctor,Starlite Basic,White Collar
6605,0.001,32491,132140,0.0,0.0,0.0,99.8,17,B,Rural,3300,1,Ashley Torres,46,248441,Farmer,Starlite Basic,Blue Collar
10094,0.942,14615,337570,0.0,0.0,0.0,99.06,10,A,Urban,13800,1,Linda Miller,39,653875,Software Engineer,Starlite Basic,White Collar
26110,0.003,34325,70060,0.0,0.0,0.0,,7,A,Urban,5700,1,Destiny Key,32,314797,Shopkeeper,Starlite Basic,Other
67727,0.078,24468,101720,0.0,0.0,0.0,98.21,8,B,Urban,5400,1,Elizabeth Lawrence,32,152705,Construction Worker,Starlite Basic,Blue Collar
22720,0.002,29207,224640,0.0,0.0,0.0,,6,A,Rural,9600,1,Robert Stanley,42,684099,Software Engineer,MaxBupa Silver,White Collar
26721,0.129,24469,105140,0.0,0.0,0.0,98.98,11,A,Urban,7500,1,Jason Porter,26,225194,Teacher,Starlite Basic,White Collar
111319,1.0,37602,48130,0.0,0.0,0.0,,5,A,Rural,1200,1,Jill Andrews,42,243277,Teacher,Starlite Premium,White Collar
77674,0.599,14978,275150,0.0,0.0,0.0,99.62,4,C,Rural,28500,1,Robert Thompson,45,263557,Construction Worker,Starlite Premium,Blue Collar
68441,0.006,29209,129100,0.0,0.0,0.0,,6,A,Urban,9600,1,Joshua Long,47,688007,Software Engineer,MaxBupa Silver,White Collar
19133,0.688,10598,60040,0.0,0.0,0.0,98.18,17,B,Urban,3300,0,Angela Wilkerson,45,228035,Teacher,MaxBupa Gold,White Collar
74240,0.878,10235,60070,0.0,0.0,0.0,97.54,12,A,Rural,1200,1,Michael Thomas,46,324932,Nurse,MaxBupa Silver,Other
21018,0.84,13515,240120,0.0,0.0,0.0,99.73,4,A,Rural,18000,1,Tracy Watkins,33,615990,Doctor,MaxBupa Gold,White Collar
28525,0.047,24462,115790,0.0,0.0,0.0,99.19,14,A,Urban,9600,1,Mark Jones,56,914960,Doctor,Starlite Basic,White Collar
6498,0.008,30671,255040,0.0,0.0,0.0,99.89,20,A,Rural,11700,1,Matthew Wright,50,369723,Shopkeeper,Starlite Basic,Other
38831,0.206,30674,90940,0.0,0.0,0.0,99.26,13,A,Urban,5400,1,Christian Wilson,30,435048,Teacher,MaxBupa Silver,White Collar
108088,0.087,27016,194480,0.0,0.0,0.0,99.52,11,A,Rural,11700,1,Mary Gardner,29,297433,Construction Worker,MaxBupa Silver,Blue Collar
57636,0.181,11324,112560,0.0,0.0,0.0,99.67,10,A,Urban,5400,1,Karen Williams,59,156676,Farmer,MaxBupa Gold,Blue Collar
87000,0.024,28850,165080,0.0,0.0,0.0,99.73,11,A,Rural,9600,1,Linda Castro,36,157335,Driver,Starlite Basic,Blue Collar
99552,0.024,16440,32650,1.0,0.0,0.0,95.75,9,A,Rural,1200,1,Sean Gregory,45,703249,Doctor,Starlite Basic,White Collar
97252,0.036,10595,276140,0.0,0.0,0.0,99.88,12,D,Rural,3300,1,Richard Davis,45,283306,Construction Worker,MaxBupa Gold,Blue Collar
57054,0.026,10590,66050,0.0,0.0,0.0,99.87,14,A,Rural,7500,1,Jacob Davis PhD,56,259011,Teacher,Starlite Basic,White Collar
57429,1.0,10235,42040,0.0,0.0,0.0,99.87,2,A,Urban,3300,1,Joseph Wilson DDS,49,210831,Shopkeeper,Starlite Basic,Other
67984,0.002,33959,254130,0.0,0.0,0.0,,5,A,Urban,9600,1,Brandon Huber,37,943491,Doctor,Starlite Premium,White Collar
33617,0.005,24461,168090,0.0,0.0,0.0,99.66,6,B,Urban,7500,1,Shane Walker,16,43424,Student,MaxBupa Silver,White Collar
100753,0.709,18629,207150,0.0,0.0,0.0,97.89,9,A,Urban,11700,1,Paul Lowery,23,8316,Student,Starlite Basic,White Collar
79671,0.01,31769,150030,0.0,0.0,0.0,99.34,7,A,Urban,7500,1,Mrs. Crystal Wolf,34,226597,Teacher,MaxBupa Silver,White Collar
44891,0.441,14976,45040,1.0,0.0,2.0,99.09,7,A,Rural,5700,1,Anna Schneider,27,289136,Driver,Starlite Basic,Blue Collar
34422,1.0,24465,165050,0.0,0.0,0.0,99.89,5,A,Urban,9600,1,David Gallegos,29,277248,Teacher,MaxBupa Silver,White Collar
90174,1.0,13149,73610,0.0,0.0,0.0,99.85,4,C,Urban,3300,1,Connie Barrett,53,200791,Driver,Starlite Basic,Blue Collar
98609,0.313,16799,96090,0.0,0.0,0.0,99.53,13,B,Urban,3300,1,Amy Russell,58,623200,Software Engineer,MaxBupa Silver,White Collar
50823,0.402,10590,37040,0.0,0.0,0.0,98.81,7,A,Urban,5700,1,Cheryl Clark,56,389035,Software Engineer,Starlite Premium,White Collar
107914,0.828,10235,34420,0.0,0.0,0.0,99.03,6,B,Urban,5700,1,Kim Carrillo,46,221063,Driver,MaxBupa Silver,Blue Collar
73489,0.051,18623,251590,0.0,0.0,0.0,99.23,14,A,Urban,20100,1,Michelle Hill,35,397639,Teacher,MaxBupa Silver,White Collar
83425,0.038,29572,135600,2.0,0.0,0.0,99.26,11,A,Urban,5400,1,William Gilbert,32,134989,Nurse,Starlite Basic,Other
34749,0.048,14975,75080,0.0,0.0,0.0,99.87,5,A,Rural,5400,1,Emily Mckay,34,253997,Shopkeeper,Starlite Basic,Other
18341,0.002,31765,92580,0.0,0.0,0.0,99.89,11,A,Rural,3300,1,Alejandra Dominguez,28,166819,Farmer,Starlite Basic,Blue Collar
97627,0.029,16801,49930,0.0,0.0,0.0,98.16,11,A,Rural,1200,1,Gregory Watts,56,347363,Construction Worker,Starlite Basic,Blue Collar
90280,0.441,23366,200510,0.0,0.0,0.0,98.4,10,A,Rural,7500,1,Samantha Lewis,25,589709,Software Engineer,Starlite Basic,White Collar
20909,0.003,32861,247220,0.0,0.0,0.0,,8,A,Urban,13800,1,Dwayne Johnson,30,130721,Shopkeeper,Starlite Basic,Other
73709,0.092,32500,312630,0.0,0.0,0.0,99.75,7,A,Urban,5400,1,Mary Reeves,28,353067,Software Engineer,MaxBupa Gold,White Collar
38566,0.107,24468,260090,0.0,0.0,0.0,99.24,10,A,Urban,11700,1,Penny Hopkins,39,225947,Driver,MaxBupa Gold,Blue Collar
42506,0.101,27382,141890,0.0,0.0,0.0,99.37,17,B,Urban,13800,1,Michael Howard,25,274042,Nurse,MaxBupa Silver,Other
81878,0.0,10599,96240,0.0,0.0,0.0,98.21,8,C,Rural,3300,1,Bryan Jones,44,340331,Shopkeeper,MaxBupa Silver,Other
4940,0.788,31035,176270,0.0,0.0,0.0,99.66,4,A,Urban,9600,1,Jason Carroll,50,364543,Teacher,Starlite Basic,White Collar
92539,0.0,31403,102950,0.0,0.0,0.0,99.68,6,A,Rural,5400,1,Kenneth Santos,16,32223,Student,Starlite Basic,White Collar
62064,0.048,31032,180100,0.0,0.0,0.0,99.88,6,A,Rural,11700,1,Kenneth Watson,46,400700,Software Engineer,MaxBupa Silver,White Collar
22588,0.583,10591,54080,2.0,0.0,1.0,99.15,15,D,Urban,1200,1,Leslie Stephenson,22,447929,Software Engineer,Starlite Basic,White Collar
52110,0.485,21911,459130,0.0,0.0,0.0,98.53,18,A,Rural,18000,1,Robert Jones,32,554495,Software Engineer,Starlite Premium,White Collar
65492,0.046,18629,297130,0.0,0.0,0.0,99.65,10,B,Rural,11700,1,Kimberly Thompson,57,136100,Farmer,Starlite Basic,Blue Collar
99738,0.702,16797,116460,0.0,0.0,0.0,98.51,15,A,Urban,9600,1,Tamara Morris,49,224720,Construction Worker,Starlite Basic,Blue Collar
50862,1.0,13878,44470,0.0,0.0,0.0,99.41,3,C,Rural,1200,0,Lindsay Foster,30,197484,Farmer,Starlite Basic,Blue Collar
20660,0.03,22636,225300,0.0,0.0,0.0,99.38,18,A,Rural,3300,1,Earl Brooks,55,105048,Nurse,MaxBupa Silver,Other
81764,0.001,24470,262460,0.0,0.0,0.0,99.48,13,B,Urban,13800,1,Hannah Long,54,255029,Farmer,MaxBupa Silver,Blue Collar
20265,0.968,10593,115140,0.0,0.0,0.0,97.89,11,B,Urban,5400,1,Joshua Ibarra,21,333207,Lawyer,MaxBupa Silver,Other
95490,0.476,11686,195140,0.0,1.0,0.0,98.25,19,A,Urban,18000,1,Brandon Maynard,22,297873,Farmer,Starlite Basic,Blue Collar
14647,0.113,30671,322750,0.0,0.0,0.0,99.89,4,A,Urban,24300,1,Daniel Watson,24,390379,Software Engineer,Starlite Basic,White Collar
110552,0.647,21546,150070,0.0,0.0,0.0,98.93,11,C,Rural,9600,1,Charles King,61,211855,Driver,MaxBupa Silver,Blue Collar
104515,0.0,8036,27970,0.0,0.0,0.0,,5,A,Urban,5700,1,Julie Young,57,253914,Teacher,Starlite Basic,White Collar
82614,0.109,24464,199520,0.0,0.0,0.0,98.84,11,A,Urban,9600,1,Haley Aguilar,39,349635,Construction Worker,Starlite Basic,Blue Collar
18923,0.012,10598,120130,0.0,0.0,0.0,99.69,11,A,Rural,3300,1,Steven Aguilar,33,228686,Nurse,MaxBupa Gold,Other
19386,0.007,30672,145180,0.0,0.0,0.0,99.88,16,B,Urban,5700,1,Bobby Cantrell,22,691315,Software Engineer,MaxBupa Gold,White Collar
82444,0.095,24461,232620,1.0,0.0,0.0,99.84,7,B,Urban,15900,1,Margaret Perez,27,351929,Teacher,MaxBupa Silver,White Collar
7248,0.01,37240,99060,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Samuel Knox,57,427037,Teacher,Starlite Basic,White Collar
23424,0.734,16805,360080,0.0,0.0,0.0,98.89,15,C,Urban,20100,1,Ashley White,48,262245,Teacher,Starlite Basic,White Collar
20170,0.008,32131,315100,0.0,0.0,0.0,99.89,14,A,Urban,18000,1,Carlos Strong,36,331946,Driver,MaxBupa Silver,Blue Collar
99689,0.823,10960,97600,0.0,0.0,0.0,98.89,11,A,Rural,3300,1,Joseph Craig,31,454579,Teacher,Starlite Basic,White Collar
53137,0.07,27384,41230,0.0,0.0,0.0,99.33,12,A,Rural,5700,1,Samantha Beasley DVM,61,383190,Nurse,Starlite Premium,Other
73274,0.602,23731,319590,0.0,0.0,0.0,98.68,20,E,Urban,18000,1,Ronald Flowers,30,201866,Teacher,MaxBupa Silver,White Collar
79841,0.766,10962,114100,0.0,0.0,0.0,99.24,10,A,Urban,5400,1,David House,50,446054,Software Engineer,MaxBupa Silver,White Collar
62031,0.92,13152,99080,1.0,0.0,0.0,99.41,12,A,Urban,3300,1,Brent Eaton,40,211521,Teacher,MaxBupa Silver,White Collar
111522,0.273,24466,413300,0.0,0.0,0.0,99.61,8,A,Urban,11700,1,Scott Singleton,56,473867,Software Engineer,Starlite Basic,White Collar
32510,0.063,30669,150130,0.0,0.0,0.0,99.54,7,A,Rural,7500,1,Nicole Salazar,18,267574,Farmer,MaxBupa Silver,Blue Collar
30150,0.459,10597,175080,0.0,0.0,0.0,99.36,12,A,Urban,9600,1,Carrie Anderson,44,337560,Software Engineer,Starlite Basic,White Collar
90079,0.813,14979,200090,1.0,0.0,0.0,99.22,12,C,Urban,13800,1,Kimberly Yang,38,212594,Teacher,Starlite Premium,White Collar
16067,0.079,29214,112580,0.0,0.0,0.0,99.3,11,A,Urban,11700,1,Alex Martinez,32,293774,Construction Worker,Starlite Basic,Blue Collar
86438,0.051,10591,461080,0.0,0.0,0.0,99.46,18,A,Rural,45300,1,Denise Green,64,145396,Farmer,MaxBupa Gold,Blue Collar
56093,0.005,33585,150130,0.0,0.0,0.0,99.89,8,A,Urban,13800,1,Calvin Flores,58,320379,Construction Worker,Starlite Basic,Blue Collar
23790,0.002,32129,78920,0.0,0.0,0.0,,4,A,Urban,1200,1,Brian Marquez,59,163040,Construction Worker,Starlite Basic,Blue Collar
63979,0.042,18623,315070,0.0,0.0,0.0,99.5,6,B,Rural,20100,1,Tiffany Olsen,25,215216,Driver,Starlite Basic,Blue Collar
37863,0.123,27381,188100,0.0,0.0,0.0,99.88,3,A,Urban,11700,1,Brandi Reyes,49,212318,Driver,MaxBupa Gold,Blue Collar
76545,0.357,21906,245050,0.0,0.0,1.0,98.35,24,A,Urban,9600,1,Sherri Morgan,54,306235,Construction Worker,Starlite Basic,Blue Collar
23424,0.734,16805,360080,0.0,0.0,0.0,98.89,15,C,Urban,20100,1,Lisa Hamilton,52,505566,Software Engineer,Starlite Premium,White Collar
109043,0.147,23367,75120,0.0,0.0,0.0,98.67,7,A,Urban,3300,1,Mrs. Lori Paul DVM,19,347664,Lawyer,MaxBupa Silver,Other
66986,0.001,16798,326660,0.0,0.0,0.0,99.26,15,D,Urban,20100,1,Benjamin Chan,29,117546,Nurse,Starlite Basic,Other
100314,0.011,32126,75060,0.0,0.0,0.0,99.89,7,B,Rural,7500,1,Chelsea Martin,36,538922,Software Engineer,Starlite Basic,White Collar
13483,0.037,30672,34210,0.0,0.0,0.0,99.54,5,A,Urban,1200,1,Brianna Smith,42,169141,Farmer,Starlite Basic,Blue Collar
51111,0.35,26655,196340,0.0,0.0,0.0,98.64,9,A,Urban,7500,1,Kathleen Woods,37,303421,Teacher,MaxBupa Gold,White Collar
74072,0.466,10591,78150,1.0,0.0,1.0,99.51,6,A,Urban,5400,1,Sean Woodward,31,485562,Software Engineer,Starlite Basic,White Collar
7248,0.01,37240,99060,0.0,0.0,0.0,99.89,5,A,Urban,3300,1,Jason Rivera,59,304621,Nurse,Starlite Basic,Other
91463,0.004,23369,226860,0.0,0.0,0.0,98.96,13,A,Urban,11700,1,Lisa Moore,21,379516,Lawyer,Starlite Basic,Other
